id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes
192.168.1.4,49890,99.83.154.139,80,tcp,60.02976799,0,0,SF,1,0,0,ShAaFf,5,268,4,216
192.168.1.4,49342,18.238.4.61,443,tcp,2.763790846,2770,7000,SF,1,0,0,ShADadFf,16,3610,15,7788
192.168.1.4,39732,192.168.1.1,53,udp,0.001186848,51,112,SF,1,1,0,Dd,1,79,1,140
192.168.1.6,54638,192.168.1.4,22,SSH,16.585438013076782,1623,2086,SF,1,1,0,ShADadFf,17,2515,22,3238
192.168.1.4,56439,192.168.1.1,53,udp,0.060356855,4109,7555,SF,1,0,0,Dd,9,4361,11,7863
192.168.1.4,41967,192.168.1.1,53,udp,0.043678045,93,186,SF,1,1,0,Dd,1,121,1,214
192.168.1.4,47762,192.168.1.1,53,udp,0.149363041,57,324,SF,1,1,0,Dd,1,85,1,352
192.168.1.4,56882,192.168.1.1,53,udp,0.073374987,43,141,SF,1,1,0,Dd,1,71,1,169
192.168.1.4,37734,192.168.1.1,53,udp,0.021678209,51,456,SF,1,1,0,Dd,1,79,1,484
192.168.1.4,60630,192.168.1.1,53,udp,0.013128042,53,540,SF,1,1,0,Dd,1,81,1,568
192.168.1.4,55173,192.168.1.1,53,udp,0.00364089,49,389,SF,1,1,0,Dd,1,77,1,417
192.168.1.6,44692,192.168.1.4,22,SSH,0.000622034,23,22,RSTR,1,1,0,ShADdar,4,239,5,278
192.168.1.4,48688,192.168.1.1,53,udp,0.039314985,56,288,SF,1,1,0,Dd,1,84,1,316
192.168.1.6,46494,192.168.1.4,22,SSH,18.08927297592163,1607,2086,SF,1,1,0,ShADadFf,17,2499,22,3238
192.168.1.4,52076,146.75.37.55,443,udp,0.001196146,47,112,SF,1,1,0,IIiisH,1,75,1,140
192.168.1.4,54563,23.73.207.143,443,udp,0.265765905,5474,5115,SF,1,0,0,Dd,10,5754,14,5507
192.168.1.4,49180,91.189.91.48,80,HTTP,18.08831286430359,1623,2086,SF,1,1,0,ShADadFf,17,2515,22,3238
192.168.1.4,48110,23.73.207.155,80,udp,0,46,148,SF,0,1,0,Dd,1,74,1,176
192.168.1.4,39560,47.253.61.56,443,udp,0.002663851,40,139,SF,1,1,0,Dd,1,68,1,167
192.168.1.4,38212,192.168.1.1,53,udp,0.031903982,41,172,SF,1,1,0,Dd,1,69,1,200
192.168.1.4,57779,192.168.1.1,53,udp,0.043031931,61,223,SF,1,1,0,Dd,1,89,1,251
192.168.1.4,50716,192.168.1.1,53,udp,0.017566919,45,249,SF,1,1,0,Dd,1,73,1,277
192.168.1.4,52008,172.64.151.101,443,tcp,3.205681086,2978,4614,SF,1,0,0,IIiiihhhIHHH,10,3506,9,5090
192.168.1.4,43868,192.168.1.1,53,udp,0.001693964,45,251,SF,1,1,0,Dd,1,73,1,279
192.168.1.4,47144,192.168.1.1,53,udp,0.07160306,59,210,SF,1,1,0,Dd,1,87,1,238
192.168.1.4,51237,192.168.1.1,53,udp,0.007251978,45,176,SF,1,1,0,IIiiiIhhhHHhH,1,73,1,204
192.168.1.4,51302,91.189.91.96,80,HTTP,0.040896893,88,185,SF,1,0,0,ShADdfFa,5,356,4,401
192.168.1.4,46319,192.168.1.1,53,udp,0.125872135,46,255,SF,1,1,0,Dd,1,74,1,283
192.168.1.4,54186,13.224.208.125,443,udp,0.029304981,59,431,SF,1,1,0,Dd,1,87,1,459
192.168.1.4,36193,23.205.106.76,443,udp,0.070641041,4153,7556,SF,1,0,0,Dd,10,4433,11,7864
192.168.1.4,38018,31.13.66.35,443,udp,0.075876951,4024,8856,SF,1,0,0,Dd,7,4220,10,9136
192.168.1.4,46502,54.210.11.129,443,tcp,60.04828787,2641,5719,SF,1,0,0,ShADadfF,15,3429,17,6611
192.168.1.4,39822,142.251.16.148,443,udp,0.177229166,7270,20902,SF,1,0,0,Dd,27,8026,35,21882
192.168.1.4,57206,142.251.167.100,443,udp,0.05034399,42,266,SF,1,1,0,Dd,1,70,1,294
192.168.1.4,35855,142.251.167.106,443,udp,0.070719957,51,187,SF,1,1,0,Dd,1,79,1,215
192.168.1.4,51158,142.251.111.148,443,tcp,0.045095921,1908,6598,SF,1,0,0,ShADadFfR,12,2516,10,7126
192.168.1.4,55237,192.168.1.1,53,udp,0.096826077,53,117,SF,1,1,0,Dd,1,81,1,145
192.168.1.4,35867,192.168.1.1,53,udp,0.104532957,54,448,SF,1,1,0,Dd,1,82,1,476
192.168.1.4,59328,142.250.31.156,443,udp,9.668157101,0,0,RSTR,1,0,0,IIiiiIhhhHHhH,3,164,2,100
192.168.1.4,51639,192.168.1.1,53,udp,0.001482964,50,114,SF,1,1,0,Dd,1,78,1,142
192.168.1.4,50934,192.168.1.1,53,udp,0.021414995,47,232,SF,1,1,0,Dd,1,75,1,260
192.168.1.4,41784,159.127.42.44,443,tcp,3.750479937,1817,4037,SF,1,0,0,ShADadFf,11,2397,9,4513
192.168.1.4,58536,192.168.1.1,53,udp,0.004920006,49,643,SF,1,1,0,Dd,1,77,1,671
192.168.1.4,49545,192.168.1.1,53,udp,240.074065,2663,7027,SF,1,0,0,ShADadFf,22,3815,23,8231
192.168.1.4,54651,192.168.1.1,53,udp,0.017004013,42,460,SF,1,1,0,Dd,1,70,1,488
192.168.1.4,38117,192.168.1.1,53,udp,0.001135111,53,114,SF,1,1,0,Dd,1,81,1,142
192.168.1.4,48534,192.168.1.1,53,udp,0.018162966,40,165,SF,1,1,0,Dd,1,68,1,193
192.168.1.4,58826,192.168.1.1,53,udp,0.276540041,6716,302707,SF,1,0,0,Dd,75,8816,250,309707
192.168.1.4,53572,23.197.180.217,443,tcp,0.208290815,1815,5404,SF,1,0,0,ShADFadRfR,8,2191,7,5776
192.168.1.4,33565,192.168.1.1,53,udp,0.276540041,6716,302707,SF,1,0,0,Dd,75,8816,250,309707
192.168.1.4,43869,192.168.1.1,53,udp,0.002039194,37,119,SF,1,1,0,Dd,1,65,1,147
192.168.1.4,55088,13.249.39.16,443,tcp,2.356640816,6391,5803031,SF,1,0,2639660,ShADadgtgttgFf,473,34975,1085,5859459
192.168.1.4,58975,192.168.1.1,53,udp,2.864603043,3520,6179,SF,1,0,0,ShADadFfR,13,4180,12,6811
192.168.1.4,56536,35.190.43.134,443,udp,0.056647062,2736,5235,SF,1,0,0,Dd,5,2876,7,5431
192.168.1.6,59418,192.168.1.4,22,SSH,18.08926105499268,1631,2086,SF,1,1,0,ShADadFf,17,2523,22,3238
192.168.1.4,44240,192.168.1.1,53,udp,0.122941017,58,143,SF,1,1,0,Dd,1,86,1,171
192.168.1.6,35372,192.168.1.4,22,SSH,18.08820080757141,1647,2086,SF,1,1,0,ShADadFf,17,2539,22,3238
192.168.1.6,33660,192.168.1.4,22,SSH,18.09414887428284,1631,2086,SF,1,1,0,ShADadFf,17,2523,22,3238
192.168.1.4,35842,23.218.217.54,443,udp,240.2918019,3033,48148,SF,1,0,0,IIiiihhhIHHH,41,5173,55,51016
192.168.1.6,59986,192.168.1.4,22,SSH,18.096736192703247,1647,2086,SF,1,1,0,ShADadFf,17,2539,22,3238
192.168.1.4,50889,192.168.1.1,53,udp,0.002477884,41,223,SF,1,1,0,Dd,1,69,1,251
192.168.1.4,48614,184.26.158.70,443,udp,0.010578871,42,211,SF,1,1,0,Dd,1,70,1,239
192.168.1.4,36550,104.18.186.31,443,tcp,60.10657406,1854,6232,SF,1,0,0,ShADadFf,11,2434,9,6708
192.168.1.4,45834,172.253.62.157,443,tcp,55.81375408,6967,7857,SF,1,0,0,ShADadFf,33,8691,36,9737
192.168.1.4,36707,192.168.1.1,53,udp,0.150053024,50,438,SF,1,1,0,Dd,1,78,1,466
192.168.1.4,60500,192.168.1.1,53,udp,0.036968946,33,196,SF,1,1,0,Dd,1,61,1,224
192.168.1.6,44640,192.168.1.4,22,SSH,18.088117837905884,1607,2086,SF,1,1,0,ShADadFf,17,2499,22,3238
192.168.1.4,36776,146.75.36.157,443,tcp,0.089528799,1818,5696,SF,1,0,0,ShADadFf,10,2346,10,6224
192.168.1.6,39514,192.168.1.4,22,SSH,18.08846903,1623,2086,SF,1,1,0,ShADadFf,17,2515,22,3238
192.168.1.6,45700,192.168.1.4,22,SSH,0.000638962,23,22,RSTR,1,1,0,ShADadr,4,239,5,278
192.168.1.4,46242,63.140.39.22,443,udp,63.60825205,2954,120176,SF,1,0,0,ShADadFf,52,5666,73,123980
192.168.1.6,56894,192.168.1.4,22,SSH,18.089949131011963,1615,2086,SF,1,1,0,ShADadFf,17,2507,22,3238
192.168.1.4,43537,192.168.1.1,53,udp,0.127406836,54,115,SF,1,1,0,Dd,1,82,1,143
192.168.1.4,34023,142.250.31.138,443,udp,0.06900382,4024,9423,SF,1,0,0,Dd,7,4220,10,9703
192.168.1.4,52952,64.202.112.255,443,udp,10.10835695,2001,223,SF,1,0,0,ShADadfF,7,2373,9,699
192.168.1.4,60965,142.251.167.106,443,tcp,30.06580281,5757,5035,SF,1,0,0,IIiiihhhIHHhH,19,6729,18,5991
192.168.1.4,52960,93.184.216.163,443,tcp,14.30594206,2627,77493,SF,1,0,0,ShADadFf,28,4091,32,79165
192.168.1.6,47598,192.168.1.4,22,SSH,16.585681915283203,1639,2086,SF,1,1,0,ShADadFf,17,2531,22,3238
192.168.1.4,45600,192.168.1.1,53,udp,0.018688917,42,211,SF,1,1,0,Dd,1,70,1,239
192.168.1.4,41199,192.168.1.1,53,udp,0.004827976,53,110,SF,1,1,0,IIiiiIhhhHH,1,81,1,138
192.168.1.4,36880,69.173.146.5,443,tcp,3.87092495,4538,8373,SF,1,0,0,ShADadFf,20,5586,20,9421
192.168.1.4,47434,23.93.86.2,80,udp,0,2543,6885,RSTO,0,0,0,ShADadfR,15,3331,15,7673
192.168.1.4,54951,192.168.1.1,53,udp,0.016409874,45,129,SF,1,1,0,Dd,1,73,1,157
192.168.1.4,40822,192.168.1.1,53,udp,0.001213074,56,101,SF,1,1,0,Dd,1,84,1,129
192.168.1.4,44456,146.75.36.159,443,tcp,60.06409287,1848,4232,SF,1,0,0,ShADadFfR,12,2456,12,4864
192.168.1.6,50366,192.168.1.4,22,SSH,18.088940143585205,1623,2086,SF,1,1,0,ShADadFf,17,2515,22,3238
192.168.1.4,42891,192.168.1.1,53,udp,0.001144886,60,128,SF,1,1,0,Dd,1,88,1,156
192.168.1.4,53819,192.168.1.1,53,udp,0.031051159,47,146,SF,1,1,0,IIiiiIhhHhH,1,75,1,174
192.168.1.6,56736,192.168.1.4,22,SSH,18.08958005905152,1615,2086,SF,1,1,0,ShADadFf,17,2507,22,3238
192.168.1.4,59760,23.197.181.2,443,udp,0.002649069,51,112,SF,1,1,0,Dd,1,79,1,140
192.168.1.4,47791,192.168.1.1,53,udp,0.003387928,46,327,SF,1,1,0,Dd,1,74,1,355
192.168.1.6,35972,192.168.1.4,22,SSH,16.587651014328003,1607,2086,SF,1,1,0,ShADadFf,17,2499,22,3238
192.168.1.4,43882,172.253.122.97,443,udp,0.001783848,50,131,SF,1,1,0,IIiiiIhhHhHhH,1,78,1,159
192.168.1.6,56042,192.168.1.4,22,SSH,16.58732581138611,1615,2086,SF,1,1,0,ShADadFf,17,2507,22,3238
192.168.1.4,33208,192.168.1.1,53,udp,0,42,211,SF,0,1,0,Dd,1,70,1,239
192.168.1.6,38490,192.168.1.4,22,SSH,16.58630394935608,1623,2086,SF,1,1,0,ShADadFf,17,2515,22,3238
192.168.1.4,35215,192.168.1.1,53,udp,5.93158412,592,93518,SF,1,0,0,ShADadtfF,40,2692,43,95762
192.168.1.4,57362,192.168.1.1,53,udp,0.005265951,58,406,SF,1,1,0,IIishhhHHh,1,86,1,434
192.168.1.6,53744,192.168.1.4,22,SSH,18.09148597717285,1615,2086,SF,1,1,0,ShADadFf,17,2507,22,3238
192.168.1.4,57854,192.168.1.1,53,udp,0.00120306,51,51,SF,1,1,0,Dd,1,79,1,79
192.168.1.4,60694,172.253.115.95,443,tcp,241.5951791,2754,12221,SF,1,0,0,ShADadFf,28,4218,36,14101
192.168.1.4,50417,192.168.1.1,53,DNS,0.001852036,58,562,SF,1,1,0,Dd,1,86,1,590
192.168.1.4,49592,192.168.1.1,53,udp,0.003602028,42,145,SF,1,1,0,Dd,1,70,1,173
192.168.1.4,53320,146.75.36.84,443,tcp,0.044274092,1822,5821,SF,1,0,0,ShADadFRf,10,2326,9,6297
192.168.1.4,56687,192.168.1.1,53,udp,0.059499025,1838,5544,SF,1,0,0,ShADaFdRfR,8,2214,6,5864
192.168.1.4,57715,192.168.1.1,53,udp,0.015990019,46,362,SF,1,1,0,Dd,1,74,1,390
192.168.1.4,51178,192.168.1.1,53,udp,0.067626953,44,356,SF,1,1,0,Dd,1,72,1,384
192.168.1.4,52382,192.168.1.1,53,udp,5.071851015,122,167,SF,1,1,0,Dd,2,178,1,195
192.168.1.4,53620,192.168.1.1,53,udp,60.08211398,2847,5215,SF,1,0,0,ShADadFf,19,3843,17,6107
192.168.1.6,43790,192.168.1.4,22,SSH,0.000643015,23,22,RSTR,1,1,0,ShADadr,4,239,5,278
192.168.1.4,44330,172.253.115.132,443,tcp,72.89175296,3026,36144,SF,1,0,0,ShADadFf,29,4542,35,37972
192.168.1.6,49238,192.168.1.4,22,SSH,18.09242892,1639,2086,SF,1,1,0,ShADadFf,17,2531,22,3238
192.168.1.4,58354,204.79.197.239,443,udp,0,4951,10861,SF,0,0,0,Dd,11,5259,13,11225
192.168.1.4,57435,172.253.122.97,443,udp,0.068596125,4026,8805,SF,1,0,0,Dd,7,4222,10,9085
192.168.1.4,40058,13.107.21.239,443,udp,0,49,306,SF,0,1,0,IIiishhHHH,1,77,1,334
192.168.1.6,42480,192.168.1.4,22,SSH,16.58539390563965,1639,2086,SF,1,1,0,ShADadFf,17,2531,22,3238
192.168.1.4,60416,132.145.172.253,443,udp,26.09604287,4303,5548,SF,1,0,0,IIishhhhHHHh,9,4555,10,5828
192.168.1.6,52946,192.168.1.4,22,SSH,18.089428901672363,1615,2086,SF,1,1,0,ShADadFf,17,2507,22,3238
192.168.1.4,57542,192.168.1.1,53,udp,0.06172204,57,517,SF,1,1,0,Dd,1,85,1,545
192.168.1.4,35803,192.168.1.1,53,udp,0.001317024,61,111,SF,1,1,0,Dd,1,89,1,139
192.168.1.4,41162,142.251.167.103,443,udp,0.299000025,6020,50063,SF,1,0,0,Dd,31,6888,51,51491
192.168.1.4,36340,192.168.1.1,53,udp,0.042341948,41,476,SF,1,1,0,Dd,1,69,1,504
192.168.1.4,48577,192.168.1.1,53,udp,0.004538059,53,110,SF,1,1,0,Dd,1,81,1,138
192.168.1.4,41794,204.79.197.239,443,tcp,0.039695024,1769,4485,SF,1,0,0,ShADaFdRfR,7,2105,6,4805
192.168.1.6,52884,192.168.1.4,22,SSH,18.09145998954773,1631,2086,SF,1,1,0,ShADadFf,17,2523,22,3238
192.168.1.4,37742,104.90.96.201,443,tcp,0.108953953,1969,177,SF,1,0,0,ShADadFRf,8,2369,7,549
192.168.1.6,39958,192.168.1.4,22,SSH,18.09049820899964,1631,2086,SF,1,1,0,ShADadFf,17,2523,22,3238
192.168.1.4,38742,146.75.30.109,443,tcp,2.780987024,1849,4986,SF,1,0,0,ShADadFRf,10,2353,9,5462
192.168.1.4,34580,192.168.1.1,53,udp,0.132398129,4205,7609,SF,1,0,0,Dd,11,4513,12,7945
192.168.1.4,60576,192.168.1.1,53,udp,75.09428096,3611,18315,SF,1,0,0,ShADadfF,20,4659,23,19519
192.168.1.4,35526,146.190.197.85,443,udp,0.042526007,47,309,SF,1,1,0,Dd,1,75,1,337
192.168.1.6,50366,192.168.1.4,22,SSH,18.09128809,1631,2086,SF,1,1,0,ShADadFf,17,2523,22,3238
192.168.1.4,42417,192.168.1.1,53,udp,0.001672029,55,137,SF,1,1,0,Dd,1,83,1,165
192.168.1.4,58701,104.22.36.96,443,udp,0.874675035,5238,8746,SF,1,0,0,Dd,13,5602,16,9194
192.168.1.6,34774,192.168.1.4,22,SSH,16.58562994003296,1607,2086,SF,1,1,0,ShADadFf,17,2499,22,3238
192.168.1.4,58865,192.168.1.1,53,udp,0.002465963,56,117,SF,1,1,0,Dd,1,84,1,145
192.168.1.4,43585,192.168.1.1,53,udp,0.018626928,43,108,SF,1,1,0,Dd,1,71,1,136
192.168.1.4,35743,192.168.1.1,53,udp,0.11266017,4215,3622,SF,1,0,0,Dd,9,4467,8,3846
192.168.1.4,52294,18.238.4.54,443,udp,0.031227112,60,277,SF,1,1,0,Dd,1,88,1,305
192.168.1.6,53646,192.168.1.4,22,SSH,15.082672119140623,1615,2086,SF,1,1,0,ShADadFf,17,2507,22,3238
192.168.1.4,44798,172.253.122.132,443,tcp,1.980057955,2793,109797,SF,1,0,0,ShADadFf,52,5505,84,114173
192.168.1.6,58644,192.168.1.4,22,SSH,15.090166091918944,1607,2086,SF,1,1,0,ShADadFf,17,2499,22,3238
192.168.1.6,38714,192.168.1.4,22,SSH,16.58491086959839,1631,2086,SF,1,1,0,ShADadFf,17,2523,22,3238
192.168.1.4,43511,142.251.16.148,443,udp,0.139650822,5051,11106,SF,1,0,0,Dd,11,5359,14,11498
192.168.1.4,40268,192.168.1.1,53,udp,0.002347946,55,137,SF,1,1,0,Dd,1,83,1,165
192.168.1.4,60402,192.168.1.1,53,udp,120.378742,2632,7030487,SF,1,0,1597460,ShADadgtgttfF,951,58740,1533,7110211
192.168.1.4,40946,192.168.1.1,53,udp,0.009514093,49,133,SF,1,1,0,Dd,1,77,1,161
192.168.1.6,36816,192.168.1.4,22,SSH,16.593201875686646,1615,2086,SF,1,1,0,ShADadFf,17,2507,22,3238
192.168.1.4,45373,192.168.1.1,53,udp,0.019805908,56,465,SF,1,1,0,Dd,1,84,1,493
192.168.1.4,51890,192.168.1.1,53,udp,0.006291151,64,130,SF,1,1,0,Dd,1,92,1,158
192.168.1.6,44238,192.168.1.4,22,SSH,18.089169025421143,1631,2086,SF,1,1,0,ShADadFf,17,2523,22,3238
192.168.1.4,44194,23.205.105.53,443,udp,0.12905097,4223,9105,SF,1,0,0,Dd,9,4475,11,9413
192.168.1.6,35762,192.168.1.4,22,SSH,18.08841586112976,1607,2086,SF,1,1,0,ShADadFf,17,2499,22,3238
192.168.1.4,41318,172.253.122.97,443,udp,0.006650925,82,140,SF,1,1,0,IIiiiIhhhHHhH,1,110,1,168
192.168.1.4,36394,18.208.216.45,443,tcp,4.529726028,9491,21239,RSTO,1,0,0,ShADadfR,30,11059,27,22651
192.168.1.4,41268,192.168.1.1,53,udp,3.190282822,33476,8544,SF,1,0,0,IIiishhhHH,28,34940,36,10424
192.168.1.4,41696,185.167.164.52,443,udp,0.030235052,44,169,SF,1,1,0,Dd,1,72,1,197
192.168.1.4,35149,192.168.1.1,53,udp,0.002699852,41,223,SF,1,1,0,Dd,1,69,1,251
192.168.1.4,39714,204.79.197.239,443,tcp,124.8734391,2438,6613,RSTR,1,0,0,ShADadr,16,3098,19,7385
192.168.1.4,45502,185.125.190.98,80,HTTP,0.002137899,58,418,SF,1,1,0,Dd,1,86,1,446
192.168.1.4,58988,54.211.52.44,443,tcp,0.21534586,2616,7130,SF,1,0,0,ShADadFfR,13,3276,11,7710
192.168.1.4,34538,174.137.133.32,443,tcp,0.071712017,2684,418,SF,1,0,0,ShADadfF,8,3108,8,842
192.168.1.4,41664,104.244.42.194,443,udp,0.012545109,56,149,SF,1,1,0,Dd,1,84,1,177
192.168.1.6,49438,192.168.1.4,22,SSH,18.08758306503296,1631,2086,SF,1,1,0,ShADadFf,17,2523,22,3238
192.168.1.4,45129,192.168.1.1,53,udp,0.011584997,41,344,SF,1,1,0,Dd,1,69,1,372
192.168.1.6,45028,192.168.1.4,22,SSH,18.08950114250183,1623,2086,SF,1,1,0,ShADadFf,17,2515,22,3238
192.168.1.4,44487,192.168.1.1,53,udp,0.007246017,68,126,SF,1,1,0,Dd,1,96,1,154
192.168.1.4,49924,192.168.1.1,53,udp,0.003635168,49,114,SF,1,1,0,Dd,1,77,1,142
192.168.1.6,49444,192.168.1.4,22,SSH,18.089568853378296,1623,2086,SF,1,1,0,ShADadFf,17,2515,22,3238
192.168.1.6,58642,192.168.1.4,22,SSH,18.088487148284912,1615,2086,SF,1,1,0,ShADadFf,17,2507,22,3238
192.168.1.4,51349,192.168.1.1,53,udp,0.033684015,48,304,SF,1,1,0,Dd,1,76,1,332
192.168.1.4,36602,69.166.1.34,443,tcp,1.33859086,2573,6673,SF,1,0,0,ShADadfF,14,3153,13,7205
192.168.1.4,59108,34.234.248.213,443,udp,0.007606983,50,235,SF,1,1,0,Dd,1,78,1,263
192.168.1.6,58786,192.168.1.4,22,SSH,18.08667302131653,1631,2086,SF,1,1,0,ShADadFf,17,2523,22,3238
192.168.1.4,37498,34.120.195.249,443,udp,0.06278801,4522,7851,SF,1,0,0,Dd,10,4802,13,8215
192.168.1.6,40834,192.168.1.4,22,SSH,18.09030199050904,1623,2086,SF,1,1,0,ShADadFf,17,2515,22,3238
192.168.1.4,54358,216.239.38.178,443,udp,5.250976801,5424,9217,SF,1,0,0,Dd,13,5788,16,9665
192.168.1.6,46932,192.168.1.4,22,SSH,15.083597898483276,1623,2086,SF,1,1,0,ShADadFf,17,2515,22,3238
192.168.1.4,52662,192.168.1.1,53,udp,0.003916025,43,436,SF,1,1,0,Dd,1,71,1,464
192.168.1.6,45010,192.168.1.4,22,SSH,18.08981204032898,1655,2086,SF,1,1,0,ShADadFf,17,2547,22,3238
192.168.1.6,33240,192.168.1.4,22,SSH,18.12828016281128,1623,2086,SF,1,1,0,ShADadFf,19,2619,23,3290
192.168.1.4,37636,192.168.1.1,53,udp,0.449041128,96,229,SH,1,0,0,F,1,52,0,0
192.168.1.4,47532,74.119.117.17,443,tcp,5.85146594,2632,4743,SF,1,0,0,ShADadFRf,13,3292,13,5427
192.168.1.4,48460,192.168.1.1,53,udp,0.002039194,37,119,SF,1,1,0,Dd,1,65,1,147
192.168.1.4,41577,192.168.1.1,53,udp,12.03830695,2529,6393,SF,1,0,0,ShADadFf,14,3265,13,7077
192.168.1.4,45254,192.168.1.1,53,udp,0.023122072,42,210,SF,1,1,0,Dd,1,70,1,238
192.168.1.4,44918,172.253.122.156,443,udp,0.144484997,5940,116841,SF,1,0,0,IIiiIihhhHHhH,56,7508,98,119585
192.168.1.4,38075,192.168.1.1,53,udp,0.003746986,45,163,SF,1,1,0,Dd,1,73,1,191
192.168.1.4,56230,104.90.28.239,443,udp,0.001152992,46,96,SF,1,1,0,Dd,1,74,1,124
192.168.1.4,48216,192.168.1.1,53,udp,0.015755892,63,323,SF,1,1,0,Dd,1,91,1,351
192.168.1.4,48868,192.168.1.1,53,udp,0.03234005,57,254,SF,1,1,0,Dd,1,85,1,282
192.168.1.6,35964,192.168.1.4,22,SSH,18.089473962783813,1623,2086,SF,1,1,0,ShADadFf,17,2515,22,3238
192.168.1.4,49145,192.168.1.1,53,udp,0.021443129,45,303,SF,1,1,0,Dd,1,73,1,331
192.168.1.4,58988,69.173.146.5,443,tcp,65.06461596,2668,3150,SF,1,0,0,ShADadfF,14,3404,16,3990
192.168.1.4,53818,192.168.1.1,53,udp,0.085892916,43,302,SF,1,1,0,Dd,1,71,1,330
192.168.1.4,59688,192.168.1.1,53,udp,0.001501799,42,105,SF,1,1,0,Dd,1,70,1,133
192.168.1.6,51690,192.168.1.4,22,SSH,18.091526985168457,1623,2086,SF,1,1,0,ShADadFf,17,2515,22,3238
192.168.1.6,59104,192.168.1.4,22,SSH,16.586334943771362,1615,2086,SF,1,1,0,ShADadFf,17,2507,22,3238
192.168.1.4,59624,34.111.113.62,443,tcp,60.94732308,2898,6207,SF,1,0,0,ShADadFf,19,3894,16,7047
192.168.1.6,59600,192.168.1.4,22,SSH,16.586414098739624,1631,2086,SF,1,1,0,ShADadFf,17,2523,22,3238
192.168.1.4,38474,52.46.143.56,443,tcp,0.113054991,3746,4290,SF,1,0,0,ShADadFf,11,4206,10,4702
192.168.1.4,56938,192.168.1.1,53,udp,60.26290703,1846,7873,SF,1,0,0,ShADadFf,13,2530,10,8401
192.168.1.4,38938,192.168.1.1,53,udp,0.025084972,47,187,SF,1,1,0,Dd,1,75,1,215
192.168.1.4,55674,174.137.133.32,443,tcp,0.075942993,2631,3887,SF,1,0,0,ShADadfF,9,3107,9,4363
192.168.1.4,57828,192.168.1.1,53,udp,0.081911802,43,106,SF,1,1,0,Dd,1,71,1,134
192.168.1.6,38318,192.168.1.4,22,SSH,18.08875608444214,1631,2086,SF,1,1,0,ShADadFf,17,2523,22,3238
192.168.1.4,37998,192.168.1.1,53,udp,0.002681017,58,139,SF,1,1,0,Dd,1,86,1,167
192.168.1.4,37636,192.168.1.1,53,udp,0.002777815,41,223,SF,1,1,0,Dd,1,69,1,251
192.168.1.4,42266,44.205.122.114,443,tcp,120.0967178,2365,26678,SF,1,0,0,ShADadtFf,23,3581,28,28142
192.168.1.6,36506,192.168.1.4,22,SSH,0.000524998,23,22,RSTR,1,1,0,ShADdar,4,239,5,278
192.168.1.4,47874,192.168.1.1,53,udp,2.657860994,11038,187496,SF,1,0,0,ShADadTFRf,57,14292,103,192872
192.168.1.4,44837,192.168.1.1,53,udp,0.002985954,42,135,SF,1,1,0,Dd,1,70,1,163
192.168.1.4,36925,31.13.71.7,443,udp,0.004219055,49,109,SF,1,1,0,IIishhhHHh,1,77,1,137
192.168.1.4,43337,192.168.1.1,53,udp,48.8301549,2988,16321,SF,1,0,0,IIiiiiIHH,22,4128,25,17629
192.168.1.4,41189,192.168.1.1,53,udp,0.011940002,54,118,SF,1,1,0,Dd,1,82,1,146
192.168.1.4,37158,142.251.179.95,443,udp,0.001281977,56,149,SF,1,1,0,Dd,1,84,1,177
192.168.1.4,43360,35.190.43.134,443,udp,0.108397961,4224,3647,SF,1,0,0,Dd,9,4476,8,3871
192.168.1.6,33558,192.168.1.4,22,SSH,18.08796191215515,1607,2086,SF,1,1,0,ShADadFf,17,2499,22,3238
192.168.1.4,58309,192.168.1.1,53,udp,0.039193869,43,136,SF,1,1,0,Dd,1,71,1,164
192.168.1.6,42198,192.168.1.4,22,SSH,18.08667302131653,1631,2086,SF,1,1,0,ShADadFf,17,2523,22,3238
192.168.1.4,32826,104.19.230.21,443,tcp,6.712399006,2865,427349,SF,1,0,0,ShADadtFf,125,9421,176,440853
192.168.1.4,41865,192.168.1.1,53,udp,0.015177965,51,340,SF,1,1,0,Dd,1,79,1,368
192.168.1.4,36204,23.197.181.2,443,tcp,126.766623,3295,210462,SF,1,0,0,ShADadfF,104,8711,164,218998
192.168.1.4,38402,18.160.41.121,443,tcp,5.380231857,11004,6022,SF,1,0,0,ShADadFRf,25,12288,29,7562
192.168.1.6,56518,192.168.1.4,22,SSH,18.09143900871277,1623,2086,SF,1,1,0,ShADadFf,17,2515,22,3238
192.168.1.4,59365,192.168.1.1,53,udp,61.90606213,2516,193661,SF,1,0,0,ShADadFf,69,6112,119,199857
192.168.1.4,42802,216.221.8.29,443,udp,0,53,124,SF,0,1,0,Dd,1,81,1,152
192.168.1.4,52156,13.224.214.4,443,tcp,183.2515559,2305,12809,SF,1,0,0,ShADadFf,19,3301,18,13753
192.168.1.4,41440,204.79.197.239,443,udp,0.019564867,45,241,SF,1,1,0,Dd,1,73,1,269
192.168.1.4,60642,132.145.172.253,443,udp,186.6413748,2452,6665,SF,1,0,0,ShADadFf,20,3500,19,7661
192.168.1.4,55918,3.166.192.46,443,udp,0.001475096,85,167,SF,1,1,0,IIiishhHH,1,113,1,195
